hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
3950,66.2,24.91,47,350,26.3264,92.8571,20.6736,15.5661,45.1886,0.0038381,nan,nan,nan,nan
3951,76.55,24.65,53,350,48.4039,92.8571,4.5961,16.5907,52.9725,0.0038381,nan,nan,nan,nan
3952,245.58,24.39,79,350,188.325,92.8571,0,58.1117,170.134,393.574,nan,nan,nan,nan
3953,316.5,24.14,50,350,110.868,135.714,0,28.5088,214.428,612.697,nan,nan,nan,nan
3954,49.92,23.14,20,350,35.9819,92.8571,0,11.103,31.9892,670.232,nan,nan,nan,nan
3955,11.05,22.15,0,350,0,50,0,0,6.4143,670.232,nan,nan,nan,nan
3956,0,21.15,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3957,0,20.71,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3958,0,20.26,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3959,0,19.82,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3960,0,19.81,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3961,0,19.8,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3962,0,19.78,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3963,0,19.88,0,350,0,50,0,0,0,670.232,nan,nan,nan,nan
3964,0,19.98,45,350,0,50,0,0,0,508.232,nan,nan,nan,nan
3965,0,20.07,45,350,0,50,0,0,0,346.232,nan,nan,nan,nan
3966,60.03,20.55,50,350,17.8869,92.8571,0,5.51939,38.4362,230.625,nan,nan,nan,nan
3967,35.92,21.03,70,350,13.8886,92.8571,0,4.28563,24.3247,28.6238,nan,nan,nan,nan
3968,91.31,21.51,70,350,60.4329,92.8571,1.61708,19.23,63.25,0.00379462,nan,nan,nan,nan
3969,2.75,22.48,100,350,0,50,100,36,1.90332,0.00379462,nan,nan,nan,nan
3970,0,23.45,100,350,0,50,100,36,0,0.00379462,nan,nan,nan,nan
3971,4.28,24.41,100,350,0,50,100,36,2.88078,0.00379462,nan,nan,nan,nan
3972,442.75,25.08,90,350,95.2738,178.571,0,19.5992,296.195,18.9896,nan,nan,nan,nan
3973,515.35,25.76,80,350,90.6366,221.429,0,13.9839,346.871,57.2813,nan,nan,nan,nan
3974,279.22,26.43,47,350,70.3843,178.571,0,14.4791,190.681,141.465,nan,nan,nan,nan
3975,439.78,25.95,53,350,77.9576,221.429,0,12.0277,304.379,231.312,nan,nan,nan,nan
3976,546.77,25.47,79,350,103.345,221.429,0,15.9447,378.745,318.955,nan,nan,nan,nan
3977,324.4,24.99,50,350,55.8681,221.429,0,8.61966,219.68,340.08,nan,nan,nan,nan
3978,547.14,23.6,20,350,94.8335,221.429,0,14.6315,350.325,609.48,nan,nan,nan,nan
3979,21.84,22.21,0,350,38.4302,92.8571,0,11.8585,12.6614,747.829,nan,nan,nan,nan
3980,0,20.82,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3981,0,20.29,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3982,0,19.75,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3983,0,19.22,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3984,0,19.26,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3985,0,19.31,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3986,0,19.35,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3987,0,19.34,0,350,0,50,0,0,0,747.829,nan,nan,nan,nan
3988,0,19.33,45,350,0,50,0,0,0,585.829,nan,nan,nan,nan
3989,0,19.32,45,350,0,50,0,0,0,423.829,nan,nan,nan,nan
3990,0,20.07,50,350,0,50,0,0,0,243.829,nan,nan,nan,nan
3991,38.52,20.82,70,350,3.00454,92.8571,0,0.927116,26.074,2.64563,nan,nan,nan,nan
3992,175.7,21.57,70,350,130.091,92.8571,0,40.1425,121.691,218.975,nan,nan,nan,nan
3993,31.66,22.84,100,350,11.0102,92.8571,28.1647,13.5367,21.9159,0.0044664,nan,nan,nan,nan
3994,23.51,24.11,100,350,4.11711,92.8571,95.8829,35.7883,16.0617,0.0044664,nan,nan,nan,nan
3995,3.21,25.37,100,350,0,50,100,36,2.16186,0.0044664,nan,nan,nan,nan
3996,0,26.02,90,350,0,50,90,32.4,0,0.0044664,nan,nan,nan,nan
3997,7.33,26.66,80,350,0,50,80,28.8,4.93658,0.0044664,nan,nan,nan,nan
3998,0,27.31,47,350,0,50,47,16.92,0,0.0044664,nan,nan,nan,nan
3999,0,26.63,53,350,0,50,53,19.08,0,0.0044664,nan,nan,nan,nan
4000,0,25.96,79,350,0,50,79,28.44,0,0.0044664,nan,nan,nan,nan
4001,63.9,25.29,50,350,23.9779,92.8571,26.0221,16.7669,43.2536,0.0044664,nan,nan,nan,nan
4002,0,23.86,20,350,0,50,20,7.2,0,0.0044664,nan,nan,nan,nan
4003,0,22.43,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4004,0,20.99,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4005,0,20.12,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4006,0,19.24,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4007,0,18.36,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4008,0,18.32,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4009,0,18.28,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4010,0,18.24,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4011,0,18.51,0,350,0,50,0,0,0,0.0044664,nan,nan,nan,nan
4012,0,18.78,45,350,0,50,44.9988,16.1996,0,1.78656e-08,nan,nan,nan,nan
4013,0,19.05,45,350,0,50,45,16.2,0,1.78656e-08,nan,nan,nan,nan
4014,456.92,20.34,50,350,64.6005,221.429,0,9.96693,292.112,52.5617,nan,nan,nan,nan
4015,622.14,21.63,70,350,69.0241,307.143,0,3.54981,420.949,49.0485,nan,nan,nan,nan
4016,727.94,22.92,70,350,89.8426,307.143,0,4.62048,504.113,120.482,nan,nan,nan,nan
4017,816.62,24.14,100,350,102.033,307.143,0,5.24739,565.368,127.799,nan,nan,nan,nan
4018,865.32,25.36,100,350,107.219,307.143,0,5.51412,591.399,153.788,nan,nan,nan,nan
4019,707.08,26.57,100,350,84.3751,307.143,0,4.33929,476.465,97.5383,nan,nan,nan,nan
4020,611.9,27.11,90,350,71.1381,307.143,0,3.65853,409.876,29.6354,nan,nan,nan,nan
4021,839.61,27.66,80,350,83.6206,350,0,0,565.77,42.6697,nan,nan,nan,nan
4022,806.59,28.2,47,350,82.981,350,0,0,551.26,172.201,nan,nan,nan,nan
4023,826.03,27.39,53,350,86.488,350,0,1.17991e-14,571.882,292.758,nan,nan,nan,nan
4024,763.68,26.58,79,350,79.1512,350,0,-1.07981e-14,528.864,293.302,nan,nan,nan,nan
4025,691.06,25.78,50,350,68.7024,350,0,0,467.581,360.631,nan,nan,nan,nan
4026,529.4,24.09,20,350,59.0411,307.143,0,3.0364,338.449,501.179,nan,nan,nan,nan
4027,256.62,22.41,0,350,62.018,178.571,0,12.758,148.418,724.443,nan,nan,nan,nan
4028,0,20.72,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4029,0,19.64,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4030,0,18.56,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4031,0,17.48,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4032,0,16.93,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4033,0,16.38,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4034,0,15.83,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4035,0,16.27,0,350,0,50,0,0,0,724.443,nan,nan,nan,nan
4036,0,16.71,45,350,0,50,0,0,0,562.443,nan,nan,nan,nan
4037,0,17.14,45,350,0,50,0,0,0,400.443,nan,nan,nan,nan
4038,120.8,18.38,50,350,7.9538,178.571,0,1.63621,77.1742,249.077,nan,nan,nan,nan
4039,411.86,19.61,70,350,70.1572,221.429,0,10.8243,278.561,249.643,nan,nan,nan,nan
4040,619.43,20.85,70,350,89.8309,264.286,0,9.23975,428.916,321.034,nan,nan,nan,nan
4041,380.28,22.03,100,350,52.8797,264.286,0,5.43906,263.313,151.402,nan,nan,nan,nan
4042,684.48,23.21,100,350,80.5192,307.143,0,4.14098,467.971,81.2704,nan,nan,nan,nan
4043,680.39,24.38,100,350,80.8243,307.143,0,4.15668,458.716,12.2378,nan,nan,nan,nan
4044,757.36,25.14,90,350,90.5515,307.143,0,4.65694,507.602,14.2233,nan,nan,nan,nan
4045,885.47,25.91,80,350,88.9239,350,0,0,596.98,46.3492,nan,nan,nan,nan
4046,849.91,26.67,47,350,88.0485,350,0,0,581.073,194.124,nan,nan,nan,nan
4047,812.73,25.95,53,350,84.9201,350,0,0,562.749,309.036,nan,nan,nan,nan
4048,764.41,25.23,79,350,79.2157,350,0,0,529.306,309.812,nan,nan,nan,nan
4049,668.68,24.51,50,350,66.0818,350,0,0,452.261,367.707,nan,nan,nan,nan
4050,520.78,23.1,20,350,57.8898,307.143,0,2.97719,332.705,504.11,nan,nan,nan,nan
4051,254.28,21.69,0,350,61.4003,178.571,0,12.6309,146.904,725.151,nan,nan,nan,nan
4052,0,20.28,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4053,0,19.33,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4054,0,18.37,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4055,0,17.42,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4056,0,17.09,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4057,0,16.76,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4058,0,16.42,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4059,0,16.7,0,350,0,50,0,0,0,725.151,nan,nan,nan,nan
4060,0,16.98,45,350,0,50,0,0,0,563.151,nan,nan,nan,nan
4061,0,17.25,45,350,0,50,0,0,0,401.151,nan,nan,nan,nan
4062,131.23,18.87,50,350,10.5926,178.571,0,2.17905,83.7821,259.285,nan,nan,nan,nan
4063,123.74,20.48,70,350,23.389,178.571,0,4.81146,83.6602,91.4851,nan,nan,nan,nan
4064,778.52,22.1,70,350,90.3672,307.143,0,4.64745,539.013,164.807,nan,nan,nan,nan
4065,646.59,23.03,100,350,78.6352,307.143,0,4.0441,447.764,87.8937,nan,nan,nan,nan
4066,597.67,23.96,100,350,90.1777,264.286,0,9.27542,408.754,52.5335,nan,nan,nan,nan
4067,629.06,24.88,100,350,91.3398,264.286,0,9.39495,424.312,21.3566,nan,nan,nan,nan
4068,771.8,25.45,90,350,90.3984,307.143,0,4.64906,517.556,22.7908,nan,nan,nan,nan
4069,560.9,26.03,80,350,82.9419,264.286,0,8.53117,378.337,33.3816,nan,nan,nan,nan
4070,492.5,26.6,47,350,54.4707,307.143,0,2.80135,336.827,60.276,nan,nan,nan,nan
4071,756.27,26.26,53,350,76.4416,350,0,-1.04285e-14,523.718,144.666,nan,nan,nan,nan
4072,726.32,25.93,79,350,74.7168,350,0,-1.01932e-14,502.872,129.246,nan,nan,nan,nan
4073,633.72,25.6,50,350,76.951,307.143,0,3.95748,428.456,226.27,nan,nan,nan,nan
4074,470.22,24.09,20,350,64.271,264.286,0,6.61073,300.206,385.646,nan,nan,nan,nan
4075,189.13,22.59,0,350,42.1248,178.571,0,8.66566,109.153,537.295,nan,nan,nan,nan
4076,0,21.08,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4077,0,19.91,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4078,0,18.73,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4079,0,17.55,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4080,0,17.36,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4081,0,17.17,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4082,0,16.98,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4083,0,16.98,0,350,0,50,0,0,0,537.295,nan,nan,nan,nan
4084,0,16.98,45,350,0,50,0,0,0,375.295,nan,nan,nan,nan
4085,0,16.98,45,350,0,50,0,0,0,213.295,nan,nan,nan,nan
4086,405.07,18.82,50,350,38.8738,264.286,0,3.99844,258.452,173.24,nan,nan,nan,nan
4087,619.67,20.67,70,350,56.7017,350,0,-7.73549e-15,418.811,125.366,nan,nan,nan,nan
4088,701.72,22.51,70,350,71.7865,350,0,0,485.787,131.798,nan,nan,nan,nan
4089,789.11,23.71,100,350,82.144,350,0,0,546.519,67.5163,nan,nan,nan,nan
4090,835.67,24.91,100,350,105.432,307.143,0,5.42221,571.699,87.0708,nan,nan,nan,nan
4091,818.92,26.1,100,350,81.3719,350,0,-1.11011e-14,552.621,20.0096,nan,nan,nan,nan
4092,873.97,26.81,90,350,88.9551,350,0,0,586.36,16.248,nan,nan,nan,nan
4093,869.46,27.51,80,350,89.0219,350,0,1.21447e-14,586.726,48.727,nan,nan,nan,nan
4094,850.38,28.22,47,350,88.1807,350,0,0,581.762,196.978,nan,nan,nan,nan
4095,812.98,27.81,53,350,84.9887,350,0,0,563.051,312.137,nan,nan,nan,nan
4096,752.07,27.4,79,350,77.7588,350,0,-1.06082e-14,520.643,307.668,nan,nan,nan,nan
4097,658.21,27,50,350,64.842,350,0,0,444.859,361.1,nan,nan,nan,nan
4098,525.04,25.52,20,350,58.3683,307.143,0,3.0018,334.998,499.225,nan,nan,nan,nan
4099,229.44,24.04,0,350,36.1805,221.429,0,5.58214,132.29,629.475,nan,nan,nan,nan
4100,0,22.56,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4101,0,21.77,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4102,0,20.98,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4103,0,20.19,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4104,0,19.66,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4105,0,19.13,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4106,0,18.59,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4107,0,18.33,0,350,0,50,0,0,0,629.475,nan,nan,nan,nan
4108,0,18.07,45,350,0,50,0,0,0,467.475,nan,nan,nan,nan
4109,0,17.8,45,350,0,50,0,0,0,305.475,nan,nan,nan,nan
4110,401.41,19.73,50,350,38.2911,264.286,0,3.93852,255.969,263.323,nan,nan,nan,nan
4111,587.13,21.67,70,350,66.3323,307.143,0,3.41137,396.689,250.119,nan,nan,nan,nan
4112,702.48,23.6,70,350,70.0454,350,0,0,486.262,250.283,nan,nan,nan,nan
4113,774.48,25.39,100,350,80.4408,350,0,0,536.44,179.87,nan,nan,nan,nan
4114,820.73,27.18,100,350,84.749,350,0,0,561.634,124.966,nan,nan,nan,nan
4115,848.06,28.96,100,350,86.6187,350,0,-1.18169e-14,572.518,76.7932,nan,nan,nan,nan
4116,874.01,30.1,90,350,89.0375,350,0,0,586.653,73.3284,nan,nan,nan,nan
4117,854.7,31.25,80,350,87.4031,350,0,1.19239e-14,577.001,99.9797,nan,nan,nan,nan
4118,835.56,32.39,47,350,86.5243,350,0,1.1804e-14,571.782,242.267,nan,nan,nan,nan
4119,798.56,32.2,53,350,83.3442,350,0,0,553.119,351.506,nan,nan,nan,nan
4120,751.43,32.01,79,350,77.726,350,0,1.06037e-14,520.145,346.92,nan,nan,nan,nan
4121,657.34,31.83,50,350,64.7736,350,0,0,444.126,400.105,nan,nan,nan,nan
4122,516.85,29.63,20,350,57.3379,307.143,0,2.94881,329.582,534.522,nan,nan,nan,nan
4123,238.27,27.43,0,350,57.6216,178.571,0,11.8536,137.259,741.959,nan,nan,nan,nan
4124,0,25.23,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4125,0,24.25,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4126,0,23.26,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4127,0,22.27,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4128,0,20.89,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4129,0,19.51,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4130,0,18.12,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4131,0,18.26,0,350,0,50,0,0,0,741.959,nan,nan,nan,nan
4132,0,18.4,45,350,0,50,0,0,0,579.959,nan,nan,nan,nan
4133,0,18.54,45,350,0,50,0,0,0,417.959,nan,nan,nan,nan
4134,362.15,21.09,50,350,46.3195,221.429,0,7.14644,230.811,404.71,nan,nan,nan,nan
4135,567.51,23.63,70,350,61.5567,307.143,0,3.16577,383.317,374.314,nan,nan,nan,nan
4136,689.17,26.18,70,350,84.4781,307.143,0,4.34459,477.001,426.435,nan,nan,nan,nan
4137,761.26,27.65,100,350,94.4991,307.143,0,4.85996,527.33,406.632,nan,nan,nan,nan
4138,821.13,29.12,100,350,101.417,307.143,0,5.21571,562.051,411.731,nan,nan,nan,nan
4139,833.27,30.58,100,350,101.568,307.143,0,5.22348,562.743,417.374,nan,nan,nan,nan
4140,858.6,31.39,90,350,104.321,307.143,0,5.36506,576.55,468.929,nan,nan,nan,nan
4141,163.18,32.19,80,350,29.7082,221.429,0,4.58355,110.202,287.878,nan,nan,nan,nan
4142,207.99,33,47,350,32.9137,221.429,0,5.07811,142.366,237.167,nan,nan,nan,nan
4143,392.1,32.5,53,350,52.4173,264.286,0,5.39149,271.611,235.07,nan,nan,nan,nan
4144,547.62,32,79,350,62.9158,307.143,0,3.23567,379.029,177.167,nan,nan,nan,nan
4145,658.66,31.51,50,350,78.1416,307.143,0,4.01871,444.883,278.476,nan,nan,nan,nan
4146,355.48,29.46,20,350,64.3853,221.429,0,9.93373,226.56,438.263,nan,nan,nan,nan
4147,30.9,27.41,0,350,12.8101,135.714,0,3.29402,17.7857,484.38,nan,nan,nan,nan
4148,0,25.35,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4149,0,24.29,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4150,0,23.22,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4151,0,22.15,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4152,0,21.55,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4153,0,20.96,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4154,0,20.36,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4155,0,20.36,0,350,0,50,0,0,0,484.38,nan,nan,nan,nan
4156,0,20.36,45,350,0,50,0,0,0,322.38,nan,nan,nan,nan
4157,0,20.35,45,350,0,50,0,0,0,160.38,nan,nan,nan,nan
4158,327.83,21.96,50,350,27.0659,264.286,0,2.78392,208.835,77.817,nan,nan,nan,nan
4159,537.51,23.56,70,350,59.6448,307.143,0,3.06745,362.953,40.5382,nan,nan,nan,nan
4160,665.27,25.17,70,350,81.1741,307.143,0,4.17467,460.417,80.7649,nan,nan,nan,nan
4161,746.68,26.55,100,350,92.4922,307.143,0,4.75674,517.272,53.7367,nan,nan,nan,nan
4162,806.25,27.93,100,350,99.4089,307.143,0,5.11246,551.993,51.6089,nan,nan,nan,nan
4163,847.47,29.3,100,350,84.7945,350,0.870441,0.313359,572.527,0.00272472,nan,nan,nan,nan
4164,889.66,29.98,90,350,90.907,350,0,-1.24019e-14,597.633,3.26776,nan,nan,nan,nan
4165,854.55,30.65,80,350,87.4486,350,0,0,577.31,30.0828,nan,nan,nan,nan
4166,835.11,31.33,47,350,86.5062,350,0,-1.18015e-14,571.751,172.305,nan,nan,nan,nan
4167,799.07,30.84,53,350,83.4021,350,0,0,553.566,281.753,nan,nan,nan,nan
4168,739.46,30.35,79,350,76.2736,350,0,-1.04056e-14,511.762,271.938,nan,nan,nan,nan
4169,647.41,29.87,50,350,78.7253,307.143,0,4.04873,437.163,375.349,nan,nan,nan,nan
4170,490.51,28.24,20,350,51.7804,307.143,0,2.66299,312.466,489.758,nan,nan,nan,nan
4171,225.46,26.61,0,350,35.431,221.429,0,5.46649,129.674,617.31,nan,nan,nan,nan
4172,0,24.97,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4173,0,23.74,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4174,0,22.5,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4175,0,21.26,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4176,0,20.57,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4177,0,19.88,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4178,0,19.19,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4179,0,19.17,0,350,0,50,0,0,0,617.31,nan,nan,nan,nan
4180,0,19.14,45,350,0,50,0,0,0,455.31,nan,nan,nan,nan
4181,0,19.11,45,350,0,50,0,0,0,293.31,nan,nan,nan,nan
4182,391.07,21.15,50,350,36.646,264.286,0,3.7693,249.01,245.235,nan,nan,nan,nan
4183,575.13,23.2,70,350,51.5175,350,0,-7.02824e-15,388.258,178.699,nan,nan,nan,nan
4184,689.19,25.24,70,350,70.3012,350,0,0,476.931,179.783,nan,nan,nan,nan
4185,773.63,26.46,100,350,80.3697,350,0,-1.09644e-14,535.98,109.114,nan,nan,nan,nan
4186,820.86,27.68,100,350,84.8298,350,0,0,562.112,54.501,nan,nan,nan,nan
4187,847.76,28.9,100,350,86.6754,350,0,-1.18246e-14,572.897,6.5324,nan,nan,nan,nan
4188,858.82,29.34,90,350,87.3957,350,0.790893,0.284721,577.113,0.00399169,nan,nan,nan,nan
4189,839.88,29.79,80,350,85.7722,350,0,0,567.572,20.7838,nan,nan,nan,nan
4190,820.41,30.23,47,350,84.7914,350,0,-1.15676e-14,561.803,156.833,nan,nan,nan,nan
4191,798.75,29.37,53,350,83.3494,350,0,1.13709e-14,553.383,266.091,nan,nan,nan,nan
4192,739,28.52,79,350,76.1886,350,0,0,511.4,255.97,nan,nan,nan,nan
4193,659.44,27.67,50,350,64.897,350,0,0,445.174,309.599,nan,nan,nan,nan
4194,510.57,26.19,20,350,56.405,307.143,0,2.90083,325.1,440.657,nan,nan,nan,nan
4195,224.52,24.71,0,350,35.2234,221.429,0,5.43447,129.045,567.461,nan,nan,nan,nan
4196,0,23.23,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4197,0,22.23,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4198,0,21.22,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4199,0,20.21,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4200,0,19.44,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4201,0,18.68,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4202,0,17.91,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4203,0,17.88,0,350,0,50,0,0,0,567.461,nan,nan,nan,nan
4204,0,17.85,45,350,0,50,0,0,0,405.461,nan,nan,nan,nan
4205,0,17.81,45,350,0,50,0,0,0,243.461,nan,nan,nan,nan
4206,403.34,19.63,50,350,38.4696,264.286,0,3.95687,256.72,201.952,nan,nan,nan,nan
4207,594.74,21.44,70,350,67.2706,307.143,0,3.45963,401.405,192.126,nan,nan,nan,nan
4208,700.82,23.26,70,350,69.8226,350,0,0,484.942,191.487,nan,nan,nan,nan
4209,760.5,24.42,100,350,78.8114,350,0,0,526.916,115.208,nan,nan,nan,nan
4210,820.18,25.58,100,350,84.7537,350,0,1.15625e-14,561.75,60.3215,nan,nan,nan,nan
4211,833.04,26.74,100,350,84.9917,350,0,0,563.103,6.29171,nan,nan,nan,nan
4212,858.97,27.24,90,350,87.429,350,0.824373,0.296774,577.39,0.00368612,nan,nan,nan,nan
4213,839.88,27.74,80,350,85.7088,350,0,1.16928e-14,567.727,20.5555,nan,nan,nan,nan
4214,806.86,28.24,47,350,83.2157,350,0,2.27053e-14,552.627,150.932,nan,nan,nan,nan
4215,784.53,27.6,53,350,81.6662,350,0,0,543.565,254.13,nan,nan,nan,nan
4216,726.21,26.96,79,350,74.6654,350,0,0,502.511,238.526,nan,nan,nan,nan
4217,648.37,26.33,50,350,78.7772,307.143,0,4.0514,437.601,342.124,nan,nan,nan,nan
4218,509.89,24.67,20,350,54.146,307.143,0,2.78465,324.538,465.049,nan,nan,nan,nan
4219,233.93,23.01,0,350,36.7836,221.429,0,5.67518,134.37,597.47,nan,nan,nan,nan
4220,0,21.34,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4221,0,20.37,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4222,0,19.39,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4223,0,18.41,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4224,0,17.59,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4225,0,16.78,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4226,0,15.96,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4227,0,16.12,0,350,0,50,0,0,0,597.47,nan,nan,nan,nan
4228,0,16.28,45,350,0,50,0,0,0,435.47,nan,nan,nan,nan
4229,0,16.43,45,350,0,50,0,0,0,273.47,nan,nan,nan,nan
4230,384.67,18.83,50,350,35.604,264.286,0,3.66212,244.75,221.645,nan,nan,nan,nan
4231,585.76,21.23,70,350,66.05,307.143,0,3.39686,395.264,207.425,nan,nan,nan,nan
4232,687.66,23.63,70,350,68.2743,350,0,-9.31427e-15,475.803,201.212,nan,nan,nan,nan
4233,759.86,25.16,100,350,78.7538,350,0,0,526.501,124.726,nan,nan,nan,nan
4234,805.36,26.68,100,350,83.0565,350,0,-1.13309e-14,551.688,63.7291,nan,nan,nan,nan
4235,832.3,28.2,100,350,84.9502,350,0,0,562.737,9.54993,nan,nan,nan,nan
4236,858.11,28.74,90,350,87.3778,350,0,-1.19204e-14,576.966,0.109904,nan,nan,nan,nan
4237,839.9,29.28,80,350,85.8321,350,0,1.17096e-14,567.876,21.1054,nan,nan,nan,nan
4238,821.28,29.82,47,350,84.9354,350,0,0,562.594,157.673,nan,nan,nan,nan
4239,785.57,29.38,53,350,81.8165,350,0,0,544.315,261.412,nan,nan,nan,nan
4240,727.42,28.94,79,350,74.8257,350,0,0,503.313,246.385,nan,nan,nan,nan
4241,647.92,28.51,50,350,63.5578,350,0,0,437.209,295.193,nan,nan,nan,nan
4242,485.09,26.5,20,350,53.1403,307.143,0,2.73293,308.644,414.498,nan,nan,nan,nan
4243,253.63,24.5,0,350,60.4676,178.571,0,12.4391,145.606,632.181,nan,nan,nan,nan
4244,0,22.49,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4245,0,21.4,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4246,0,20.3,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4247,0,19.2,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4248,0,18.72,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4249,0,18.24,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4250,0,17.75,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4251,0,17.98,0,350,0,50,0,0,0,632.181,nan,nan,nan,nan
4252,0,18.21,45,350,0,50,0,0,0,470.181,nan,nan,nan,nan
4253,0,18.43,45,350,0,50,0,0,0,308.181,nan,nan,nan,nan
