hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
6663,463.98,26.19,53,350,37.8705,350,11.7247,4.4807,286.572,0,286.411,3.40474,37.8705,0
6664,617.03,24.65,79,350,58.399,350,20.601,7.41638,407.114,0,24.65,-0,58.399,0
6665,410.61,23.11,50,350,37.1014,350,12.8986,4.64351,282.183,0,23.11,-0,37.1014,0
6666,0,21.55,20,350,0,50,20,7.2,0,0,21.55,-0,0,0
6667,0,19.99,0,350,0,50,0,0,0,0,19.99,-0,0,0
6668,0,18.43,0,350,0,50,0,0,0,0,18.43,-0,0,0
6669,0,17.98,0,350,0,50,0,0,0,0,17.98,-0,0,0
6670,0,17.53,0,350,0,50,0,0,0,0,17.53,-0,0,0
6671,0,17.08,0,350,0,50,0,0,0,0,17.08,-0,0,0
6672,0,16.47,0,350,0,50,0,0,0,0,17.08,0,0,0
6673,0,15.87,0,350,0,50,0,0,0,0,15.87,-0,0,0
6674,0,15.26,0,350,0,50,0,0,0,0,15.26,-0,0,0
6675,0,15.04,0,350,0,50,0,0,0,0,15.04,-0,0,0
6676,0,14.81,45,350,0,50,45,16.2,0,0,14.81,-0,0,0
6677,0,14.58,45,350,0,50,45,16.2,0,0,14.58,-0,0,0
6678,0,16.11,50,350,0,50,50,18,0,0,16.11,-0,0,0
6679,367.53,17.65,70,350,19.1658,350,50.8342,18.3003,252.346,0,17.65,-0,19.1658,0
6680,626.55,19.19,70,350,59.2748,350,10.7252,3.86108,412.495,0,19.19,-0,59.2748,0
6681,743.72,20.48,100,350,66.9839,350,33.0161,11.8858,457.687,0,20.48,-0,66.9839,0
6682,811.07,21.77,100,350,67.5937,350,32.4063,11.6663,461.214,0,21.77,-0,67.5937,0
6683,830.82,23.07,100,350,64.3175,350,35.6825,12.8457,441.933,0,23.07,-0,64.3175,0
6684,812.91,23.39,90,350,60.7559,350,29.2441,10.5279,421.009,0,23.39,-0,60.7559,0
6685,862.29,23.71,80,350,67.1768,350,12.8232,4.61634,458.672,0,23.71,-0,67.1768,0
6686,813.76,24.04,47,350,67.8742,350,0,0,462.743,75.1471,343.956,0,47,20.8742
6687,737.61,23.01,53,350,66.3647,350,0,0,453.927,123.26,342.634,0,53,13.3647
6688,681.98,21.99,79,350,65.5158,350,0,0.178262,448.987,74.7169,338.983,13.4842,65.5158,0
6689,464.51,20.97,50,350,43.3486,350,0,0.135261,318.932,50.7718,333.054,6.65143,43.3486,0
6690,0,19.76,20,350,0,50,5.89673,2.55384,0,0,324.532,14.1033,0,0
6691,0,18.54,0,350,0,50,0,0,0,0,18.54,-0,0,0
6692,0,17.33,0,350,0,50,0,0,0,0,17.33,-0,0,0
6693,0,17.05,0,350,0,50,0,0,0,0,17.05,-0,0,0
6694,0,16.76,0,350,0,50,0,0,0,0,16.76,-0,0,0
6695,0,16.48,0,350,0,50,0,0,0,0,16.48,-0,0,0
6696,0,16.33,0,350,0,50,0,0,0,0,16.48,0,0,0
6697,0,16.19,0,350,0,50,0,0,0,0,16.19,-0,0,0
6698,0,16.04,0,350,0,50,0,0,0,0,16.04,-0,0,0
6699,0,16.18,0,350,0,50,0,0,0,0,16.18,-0,0,0
6700,0,16.31,45,350,0,50,45,16.2,0,0,16.31,-0,0,0
6701,0,16.45,45,350,0,50,45,16.2,0,0,16.45,-0,0,0
6702,0,17.75,50,350,0,50,50,18,0,0,17.75,-0,0,0
6703,207.85,19.05,70,350,0.481716,350,69.5183,25.0266,142.573,0,19.05,-0,0.481716,0
6704,624.06,20.36,70,350,58.8624,350,11.1376,4.00953,409.94,0,20.36,-0,58.8624,0
6705,743.22,21.74,100,350,66.6683,350,33.3317,11.9994,455.694,0,21.74,-0,66.6683,0
6706,824.16,23.12,100,350,68.465,350,31.535,11.3526,466.18,0,23.12,-0,68.465,0
6707,844.32,24.5,100,350,65.055,350,34.945,12.5802,446.109,0,24.5,-0,65.055,0
6708,841.11,25.05,90,350,62.73,350,27.27,9.81722,432.443,0,25.05,-0,62.73,0
6709,890.78,25.61,80,350,69.2449,350,10.7551,3.87185,470.656,0,25.61,-0,69.2449,0
6710,826.6,26.17,47,350,68.7211,350,0,0,467.56,78.1958,344.226,0,47,21.7211
6711,735.13,24.63,53,350,65.839,350,0,0,450.734,124.416,342.741,0,53,12.839
6712,686.48,23.09,79,350,65.8599,350,0,0.171322,450.943,77.1117,339.135,13.1401,65.8599,0
6713,453.41,21.55,50,350,42.0024,350,0,0.159371,311.013,48.3202,333.394,7.99761,42.0024,0
6714,0,20.22,20,350,0,50,6.57771,2.77941,0,0,324.456,13.4223,0,0
6715,0,18.9,0,350,0,50,0,0,0,0,18.9,-0,0,0
6716,0,17.57,0,350,0,50,0,0,0,0,17.57,-0,0,0
6717,0,17.48,0,350,0,50,0,0,0,0,17.48,-0,0,0
6718,0,17.39,0,350,0,50,0,0,0,0,17.39,-0,0,0
6719,0,17.31,0,350,0,50,0,0,0,0,17.31,-0,0,0
6720,0,17.32,0,350,0,50,0,0,0,0,17.31,0,0,0
6721,0,17.33,0,350,0,50,0,0,0,0,17.33,-0,0,0
6722,0,17.34,0,350,0,50,0,0,0,0,17.34,-0,0,0
6723,0,17.09,0,350,0,50,0,0,0,0,17.09,-0,0,0
6724,0,16.83,45,350,0,50,45,16.2,0,0,16.83,-0,0,0
6725,0,16.58,45,350,0,50,45,16.2,0,0,16.58,-0,0,0
6726,0,17.91,50,350,0,50,50,18,0,0,17.91,-0,0,0
6727,178.21,19.25,70,350,0,350,70,25.2,122.119,0,19.25,-0,0,0
6728,175.47,20.59,70,350,8.60097,350,61.399,22.1037,115.002,0,20.59,-0,8.60097,0
6729,366.38,22.02,100,350,27.1488,350,72.8512,26.2264,223.799,0,22.02,-0,27.1488,0
6730,821.45,23.46,100,350,67.7721,350,32.2279,11.602,462.151,0,23.46,-0,67.7721,0
6731,785.44,24.9,100,350,59.2669,350,40.7331,14.6639,412.174,0,24.9,-0,59.2669,0
6732,452.68,25.11,90,350,28.399,350,61.601,22.1764,231.014,0,25.11,-0,28.399,0
6733,407.8,25.32,80,350,25.5003,350,54.4997,19.6199,214,0,25.32,-0,25.5003,0
6734,429.47,25.54,47,350,30.207,350,16.793,6.04547,241.622,0,25.54,-0,30.207,0
6735,258.32,24.39,53,350,15.9136,350,37.0864,13.3511,157.792,0,24.39,-0,15.9136,0
6736,205.21,23.24,79,350,11.9343,350,67.0657,24.1436,134.494,0,23.24,-0,11.9343,0
6737,355.96,22.09,50,350,30.5705,350,19.4295,6.99463,243.924,0,22.09,-0,30.5705,0
6738,0,21.06,20,350,0,50,20,7.2,0,0,21.06,-0,0,0
6739,0,20.04,0,350,0,50,0,0,0,0,20.04,-0,0,0
6740,0,19.01,0,350,0,50,0,0,0,0,19.01,-0,0,0
6741,0,18.77,0,350,0,50,0,0,0,0,18.77,-0,0,0
6742,0,18.53,0,350,0,50,0,0,0,0,18.53,-0,0,0
6743,0,18.29,0,350,0,50,0,0,0,0,18.29,-0,0,0
6744,0,18.26,0,350,0,50,0,0,0,0,18.29,0,0,0
6745,0,18.23,0,350,0,50,0,0,0,0,18.23,-0,0,0
6746,0,18.2,0,350,0,50,0,0,0,0,18.2,-0,0,0
6747,0,18.3,0,350,0,50,0,0,0,0,18.3,-0,0,0
6748,0,18.39,45,350,0,50,45,16.2,0,0,18.39,-0,0,0
6749,0,18.48,45,350,0,50,45,16.2,0,0,18.48,-0,0,0
6750,0,19.15,50,350,0,50,50,18,0,0,19.15,-0,0,0
6751,119.19,19.82,70,350,0,264.286,70,25.2,81.5906,0,19.82,-0,0,0
6752,66.12,20.5,70,350,0,307.143,70,25.2,43.2341,0,20.5,-0,0,0
6753,528.52,21.4,100,350,41.9714,350,58.0286,20.8903,321.61,0,21.4,-0,41.9714,0
6754,120.88,22.3,100,350,0.532295,350,99.4677,35.8084,67.6363,0,22.3,-0,0.532295,0
6755,174.67,23.21,100,350,4.52362,350,95.4764,34.3715,91.0267,0,23.21,-0,4.52362,0
6756,171.17,23.67,90,350,3.78784,350,86.2122,31.0364,86.6937,0,23.67,-0,3.78784,0
6757,107.68,24.13,80,350,0,350,80,28.8,56.1159,0,24.13,-0,0,0
6758,739.39,24.59,47,350,59.514,350,0,0,413.713,45.0503,340.059,0,47,12.514
6759,562.76,23.57,53,350,47.364,350,0,0.132624,342.445,24.7607,330.39,5.636,47.364,0
6760,444.42,22.55,79,350,38.5227,350,33.5994,12.3954,290.594,0,313.698,6.87797,38.5227,0
6761,443.12,21.54,50,350,40.6872,350,9.31276,3.35259,303.334,0,21.54,-0,40.6872,0
6762,0,20.52,20,350,0,50,20,7.2,0,0,20.52,-0,0,0
6763,0,19.5,0,350,0,50,0,0,0,0,19.5,-0,0,0
6764,0,18.48,0,350,0,50,0,0,0,0,18.48,-0,0,0
6765,0,18.4,0,350,0,50,0,0,0,0,18.4,-0,0,0
6766,0,18.32,0,350,0,50,0,0,0,0,18.32,-0,0,0
6767,0,18.24,0,350,0,50,0,0,0,0,18.24,-0,0,0
6768,0,18.43,0,350,0,50,0,0,0,0,18.24,0,0,0
6769,0,18.62,0,350,0,50,0,0,0,0,18.62,-0,0,0
6770,0,18.8,0,350,0,50,0,0,0,0,18.8,-0,0,0
6771,0,18.81,0,350,0,50,0,0,0,0,18.81,-0,0,0
6772,0,18.82,45,350,0,50,45,16.2,0,0,18.82,-0,0,0
6773,0,18.83,45,350,0,50,45,16.2,0,0,18.83,-0,0,0
6774,0,19.08,50,350,0,50,50,18,0,0,19.08,-0,0,0
6775,301.43,19.34,70,350,11.2921,350,58.7079,21.1349,206.118,0,19.34,-0,11.2921,0
6776,27.34,19.6,70,350,0,50,70,25.2,17.8345,0,19.6,-0,0,0
6777,168.72,19.86,100,350,0,307.143,100,36,102.27,0,19.86,-0,0,0
6778,0,20.13,100,350,0,50,100,36,0,0,20.13,-0,0,0
6779,0,20.4,100,350,0,50,100,36,0,0,20.4,-0,0,0
6780,0,20.47,90,350,0,50,90,32.4,0,0,20.47,-0,0,0
6781,520.44,20.55,80,350,22.0719,350,57.9281,20.8541,269.311,0,20.55,-0,22.0719,0
6782,930.09,20.63,47,350,77.1759,350,0,0,517.529,108.633,345.751,0,47,30.1759
6783,819.97,20.05,53,350,73.681,350,0,0,497.027,183.085,344.96,0,53,20.681
6784,52.93,19.47,79,350,0,350,28.1431,10.5919,34.5274,0,342.455,50.8569,0,0
6785,314.46,18.9,50,350,25.6294,350,24.3706,8.77342,215.028,0,18.9,-0,25.6294,0
6786,0,18.69,20,350,0,50,20,7.2,0,0,18.69,-0,0,0
6787,0,18.49,0,350,0,50,0,0,0,0,18.49,-0,0,0
6788,0,18.28,0,350,0,50,0,0,0,0,18.28,-0,0,0
6789,0,18.44,0,350,0,50,0,0,0,0,18.44,-0,0,0
6790,0,18.59,0,350,0,50,0,0,0,0,18.59,-0,0,0
6791,0,18.75,0,350,0,50,0,0,0,0,18.75,-0,0,0
6792,0,18.54,0,350,0,50,0,0,0,0,18.75,0,0,0
6793,0,18.34,0,350,0,50,0,0,0,0,18.34,-0,0,0
6794,0,18.13,0,350,0,50,0,0,0,0,18.13,-0,0,0
6795,0,18.02,0,350,0,50,0,0,0,0,18.02,-0,0,0
6796,0,17.91,45,350,0,50,45,16.2,0,0,17.91,-0,0,0
6797,0,17.8,45,350,0,50,45,16.2,0,0,17.8,-0,0,0
6798,0,18.6,50,350,0,50,50,18,0,0,18.6,-0,0,0
6799,191.15,19.4,70,350,0,350,70,25.2,130.562,0,19.4,-0,0,0
6800,669.4,20.21,70,350,63.2235,350,6.77653,2.43955,435.608,0,20.21,-0,63.2235,0
6801,723.19,21.69,100,350,63.41,350,36.59,13.1724,436.639,0,21.69,-0,63.41,0
6802,926.01,23.18,100,350,76.3225,350,23.6775,8.5239,512.356,0,23.18,-0,76.3225,0
6803,967,24.67,100,350,73.6848,350,26.3152,9.47346,496.811,0,24.67,-0,73.6848,0
6804,336.96,24.52,90,350,17.6605,350,72.3395,26.0422,168.033,0,24.52,-0,17.6605,0
6805,899.67,24.37,80,350,67.7836,350,12.2164,4.39789,462.22,0,24.37,-0,67.7836,0
6806,326.3,24.22,47,350,19.7848,350,27.2152,9.79746,180.54,0,24.22,-0,19.7848,0
6807,18.74,23.3,53,350,0,50,53,19.08,11.3146,0,23.3,-0,0,0
6808,3.16,22.38,79,350,0,50,79,28.44,2.05635,0,22.38,-0,0,0
6809,71.77,21.47,50,350,0,178.571,50,18,49.0213,0,21.47,-0,0,0
6810,0,20.43,20,350,0,50,20,7.2,0,0,20.43,-0,0,0
6811,0,19.39,0,350,0,50,0,0,0,0,19.39,-0,0,0
6812,0,18.35,0,350,0,50,0,0,0,0,18.35,-0,0,0
6813,0,18.02,0,350,0,50,0,0,0,0,18.02,-0,0,0
6814,0,17.69,0,350,0,50,0,0,0,0,17.69,-0,0,0
6815,0,17.37,0,350,0,50,0,0,0,0,17.37,-0,0,0
6816,0,17.11,0,350,0,50,0,0,0,0,17.37,0,0,0
6817,0,16.85,0,350,0,50,0,0,0,0,16.85,-0,0,0
6818,0,16.59,0,350,0,50,0,0,0,0,16.59,-0,0,0
6819,0,16.43,0,350,0,50,0,0,0,0,16.43,-0,0,0
6820,0,16.26,45,350,0,50,45,16.2,0,0,16.26,-0,0,0
6821,0,16.1,45,350,0,50,45,16.2,0,0,16.1,-0,0,0
6822,0,16.46,50,350,0,50,50,18,0,0,16.46,-0,0,0
6823,384.39,16.82,70,350,20.8327,350,49.1673,17.7002,262.246,0,16.82,-0,20.8327,0
6824,689.26,17.19,70,350,65.1995,350,4.80055,1.7282,447.425,0,17.19,-0,65.1995,0
6825,825.98,18.03,100,350,73.6013,350,26.3987,9.50352,496.708,0,18.03,-0,73.6013,0
6826,134.83,18.87,100,350,1.61029,350,98.3897,35.4203,74.1742,0,18.87,-0,1.61029,0
6827,0,19.71,100,350,0,50,100,36,0,0,19.71,-0,0,0
6828,850,19.94,90,350,47.8192,350,42.1808,15.1851,420.511,0,19.94,-0,47.8192,0
6829,126.08,20.17,80,350,0,350,80,28.8,64.3047,0,20.17,-0,0,0
6830,925.46,20.41,47,350,75.7312,350,0,0,509.124,103.432,345.538,0,47,28.7312
6831,157.78,19.6,53,350,5.14386,350,19.1249,7.19098,94.882,0,341.125,28.7312,5.14386,0
6832,703.86,18.79,79,350,66.8246,350,12.1754,4.38316,456.903,0,18.79,-0,66.8246,0
6833,356.94,17.98,50,350,30.462,350,19.538,7.03368,243.518,0,17.98,-0,30.462,0
6834,0,17.55,20,350,0,50,20,7.2,0,0,17.55,-0,0,0
6835,0,17.13,0,350,0,50,0,0,0,0,17.13,-0,0,0
6836,0,16.7,0,350,0,50,0,0,0,0,16.7,-0,0,0
6837,0,16.74,0,350,0,50,0,0,0,0,16.74,-0,0,0
6838,0,16.78,0,350,0,50,0,0,0,0,16.78,-0,0,0
6839,0,16.82,0,350,0,50,0,0,0,0,16.82,-0,0,0
6840,0,16.5,0,350,0,50,0,0,0,0,16.82,0,0,0
6841,0,16.18,0,350,0,50,0,0,0,0,16.18,-0,0,0
6842,0,15.86,0,350,0,50,0,0,0,0,15.86,-0,0,0
6843,0,15.44,0,350,0,50,0,0,0,0,15.44,-0,0,0
6844,0,15.01,45,350,0,50,45,16.2,0,0,15.01,-0,0,0
6845,0,14.58,45,350,0,50,45,16.2,0,0,14.58,-0,0,0
6846,0,15.65,50,350,0,50,50,18,0,0,15.65,-0,0,0
6847,30.93,16.73,70,350,0,50,70,25.2,21.0763,0,16.73,-0,0,0
6848,119.32,17.81,70,350,0,264.286,70,25.2,77.2606,0,17.81,-0,0,0
6849,370.53,18.37,100,350,23.1312,350,76.8688,27.6728,221.917,0,18.37,-0,23.1312,0
6850,248.33,18.94,100,350,12.1238,350,87.8762,31.6354,135.821,0,18.94,-0,12.1238,0
6851,259.92,19.51,100,350,11.4051,350,88.5949,31.8941,131.588,0,19.51,-0,11.4051,0
6852,43.91,19.86,90,350,0,50,90,32.4,21.548,0,19.86,-0,0,0
6853,463.61,20.22,80,350,16.1722,350,63.8278,22.978,234.709,0,20.22,-0,16.1722,0
6854,0,20.58,47,350,0,50,47,16.92,0,0,20.58,-0,0,0
6855,42.52,19.76,53,350,0,135.714,53,19.08,25.466,0,19.76,-0,0,0
6856,0,18.94,79,350,0,50,79,28.44,0,0,18.94,-0,0,0
6857,0,18.13,50,350,0,50,50,18,0,0,18.13,-0,0,0
6858,0,17.57,20,350,0,50,20,7.2,0,0,17.57,-0,0,0
6859,0,17,0,350,0,50,0,0,0,0,17,-0,0,0
6860,0,16.44,0,350,0,50,0,0,0,0,16.44,-0,0,0
6861,0,16.61,0,350,0,50,0,0,0,0,16.61,-0,0,0
6862,0,16.78,0,350,0,50,0,0,0,0,16.78,-0,0,0
6863,0,16.95,0,350,0,50,0,0,0,0,16.95,-0,0,0
6864,0,16.38,0,350,0,50,0,0,0,0,16.95,0,0,0
6865,0,15.82,0,350,0,50,0,0,0,0,15.82,-0,0,0
6866,0,15.25,0,350,0,50,0,0,0,0,15.25,-0,0,0
6867,0,14.91,0,350,0,50,0,0,0,0,14.91,-0,0,0
6868,0,14.56,45,350,0,50,45,16.2,0,0,14.56,-0,0,0
6869,0,14.21,45,350,0,50,45,16.2,0,0,14.21,-0,0,0
6870,0,14.97,50,350,0,50,50,18,0,0,14.97,-0,0,0
6871,317.63,15.73,70,350,12.9882,350,57.0118,20.5243,216.17,0,15.73,-0,12.9882,0
6872,524.06,16.49,70,350,46.6423,350,23.3577,8.40876,338.465,0,16.49,-0,46.6423,0
6873,795.39,17.53,100,350,69.8125,350,30.1875,10.8675,474.414,0,17.53,-0,69.8125,0
6874,921.87,18.57,100,350,74.3894,350,25.6106,9.2198,501.239,0,18.57,-0,74.3894,0
6875,864.69,19.62,100,350,63.0207,350,36.9793,13.3125,434.479,0,19.62,-0,63.0207,0
6876,469.12,20.13,90,350,27.8976,350,62.1024,22.3569,228.327,0,20.13,-0,27.8976,0
6877,347.97,20.64,80,350,18.7879,350,61.2121,22.0363,174.844,0,20.64,-0,18.7879,0
6878,731.41,21.15,47,350,56.7607,350,0,0,397.682,35.1387,337.23,0,47,9.76075
6879,38.68,20.21,53,350,0,50,43.2393,15.8599,23.0708,0,324.92,9.76075,0,0
6880,511.24,19.27,79,350,32.4403,350,46.5597,16.7615,330.185,0,19.27,-0,32.4403,0
6881,316.04,18.34,50,350,25.6348,350,24.3652,8.77146,215.088,0,18.34,-0,25.6348,0
6882,0,17.28,20,350,0,50,20,7.2,0,0,17.28,-0,0,0
6883,0,16.21,0,350,0,50,0,0,0,0,16.21,-0,0,0
6884,0,15.15,0,350,0,50,0,0,0,0,15.15,-0,0,0
6885,0,15.06,0,350,0,50,0,0,0,0,15.06,-0,0,0
6886,0,14.96,0,350,0,50,0,0,0,0,14.96,-0,0,0
6887,0,14.87,0,350,0,50,0,0,0,0,14.87,-0,0,0
6888,0,14.82,0,350,0,50,0,0,0,0,14.87,0,0,0
6889,0,14.78,0,350,0,50,0,0,0,0,14.78,-0,0,0
6890,0,14.73,0,350,0,50,0,0,0,0,14.73,-0,0,0
6891,0,15.06,0,350,0,50,0,0,0,0,15.06,-0,0,0
6892,0,15.38,45,350,0,50,45,16.2,0,0,15.38,-0,0,0
6893,0,15.71,45,350,0,50,45,16.2,0,0,15.71,-0,0,0
6894,0,16.98,50,350,0,50,50,18,0,0,16.98,-0,0,0
6895,8.16,18.25,70,350,0,50,70,25.2,5.54633,0,18.25,-0,0,0
6896,186.38,19.53,70,350,0,350,70,25.2,120.061,0,19.53,-0,0,0
6897,0,20.37,100,350,0,50,100,36,0,0,20.37,-0,0,0
6898,65.47,21.22,100,350,0,135.714,100,36,35.3848,0,21.22,-0,0,0
6899,93.74,22.07,100,350,0,221.429,100,36,46.7428,0,22.07,-0,0,0
6900,0,22.33,90,350,0,50,90,32.4,0,0,22.33,-0,0,0
6901,0,22.6,80,350,0,50,80,28.8,0,0,22.6,-0,0,0
6902,0,22.87,47,350,0,50,47,16.92,0,0,22.87,-0,0,0
6903,141.17,22.06,53,350,0,264.286,53,19.08,83.8502,0,22.06,-0,0,0
6904,202.47,21.25,79,350,7.56272,350,71.4373,25.7174,130.425,0,21.25,-0,7.56272,0
6905,226.5,20.44,50,350,15.2258,350,34.7742,12.5187,153.952,0,20.44,-0,15.2258,0
6906,0,19.77,20,350,0,50,20,7.2,0,0,19.77,-0,0,0
6907,0,19.1,0,350,0,50,0,0,0,0,19.1,-0,0,0
6908,0,18.43,0,350,0,50,0,0,0,0,18.43,-0,0,0
6909,0,18.26,0,350,0,50,0,0,0,0,18.26,-0,0,0
6910,0,18.09,0,350,0,50,0,0,0,0,18.09,-0,0,0
6911,0,17.93,0,350,0,50,0,0,0,0,17.93,-0,0,0
6912,0,17.78,0,350,0,50,0,0,0,0,17.93,0,0,0
6913,0,17.63,0,350,0,50,0,0,0,0,17.63,-0,0,0
6914,0,17.47,0,350,0,50,0,0,0,0,17.47,-0,0,0
6915,0,17.7,0,350,0,50,0,0,0,0,17.7,-0,0,0
6916,0,17.92,45,350,0,50,45,16.2,0,0,17.92,-0,0,0
6917,0,18.14,45,350,0,50,45,16.2,0,0,18.14,-0,0,0
6918,0,18.49,50,350,0,50,50,18,0,0,18.49,-0,0,0
6919,302.26,18.85,70,350,11.1487,350,58.8513,21.1865,205.174,0,18.85,-0,11.1487,0
6920,640.63,19.21,70,350,59.1341,350,10.8659,3.91172,411.583,0,19.21,-0,59.1341,0
6921,804.48,20.52,100,350,70.0858,350,29.9142,10.7691,475.813,0,20.52,-0,70.0858,0
6922,918.06,21.84,100,350,73.0538,350,26.9462,9.70062,493.185,0,21.84,-0,73.0538,0
6923,694.97,23.16,100,350,47.6194,350,52.3806,18.857,343.864,0,23.16,-0,47.6194,0
6924,397.39,23.77,90,350,21.4358,350,68.5642,24.6831,190.185,0,23.77,-0,21.4358,0
6925,328.87,24.38,80,350,16.7587,350,63.2413,22.7669,162.722,0,24.38,-0,16.7587,0
6926,602.87,25,47,350,44.2186,350,2.78136,1.00129,323.864,0,25,-0,44.2186,0
6927,649.78,23.5,53,350,54.5076,350,0,0,384.315,5.42751,282.306,0,53,1.50764
6928,504.31,22,79,350,44.2197,350,33.2726,12.1983,324.002,0,228.336,1.50764,44.2197,0
6929,227.2,20.51,50,350,15.28,350,34.72,12.4992,154.223,0,20.51,-0,15.28,0
6930,0,20.25,20,350,0,50,20,7.2,0,0,20.25,-0,0,0
6931,0,19.99,0,350,0,50,0,0,0,0,19.99,-0,0,0
6932,0,19.73,0,350,0,50,0,0,0,0,19.73,-0,0,0
6933,0,19.3,0,350,0,50,0,0,0,0,19.3,-0,0,0
6934,0,18.87,0,350,0,50,0,0,0,0,18.87,-0,0,0
6935,0,18.44,0,350,0,50,0,0,0,0,18.44,-0,0,0
6936,0,17.14,0,350,0,50,0,0,0,0,18.44,0,0,0
6937,0,15.84,0,350,0,50,0,0,0,0,15.84,-0,0,0
6938,0,14.54,0,350,0,50,0,0,0,0,14.54,-0,0,0
6939,0,14.56,0,350,0,50,0,0,0,0,14.56,-0,0,0
6940,0,14.58,45,350,0,50,45,16.2,0,0,14.58,-0,0,0
6941,0,14.6,45,350,0,50,45,16.2,0,0,14.6,-0,0,0
6942,0,16.28,50,350,0,50,50,18,0,0,16.28,-0,0,0
6943,172.92,17.97,70,350,0,350,70,25.2,117.218,0,17.97,-0,0,0
6944,391.69,19.66,70,350,31.7612,350,38.2388,13.766,250.971,0,19.66,-0,31.7612,0
6945,736.03,21.44,100,350,62.8719,350,37.1281,13.3661,433.463,0,21.44,-0,62.8719,0
6946,822.5,23.22,100,350,63.8554,350,36.1446,13.0121,439.141,0,23.22,-0,63.8554,0
6947,906.23,25,100,350,64.849,350,35.151,12.6543,444.878,0,25,-0,64.849,0
6948,902.01,25.58,90,350,61.9736,350,28.0264,10.0895,427.984,0,25.58,-0,61.9736,0
6949,816.02,26.17,80,350,57.3098,350,22.6902,8.16846,400.593,0,26.17,-0,57.3098,0
6950,751.72,26.76,47,350,57.4424,350,0,0,401.351,37.5925,338.237,0,47,10.4424
6951,683.43,25.99,53,350,57.6286,350,0,0,402.486,54.2554,333.796,0,53,4.62857
6952,596.48,25.22,79,350,54.1629,350,9.76617,3.95117,382.188,7.27596e-15,325.928,15.0709,54.1629,0
6953,269.27,24.46,50,350,20.1363,350,29.8637,10.7509,182.532,7.27596e-15,24.46,-0,20.1363,0
6954,0,22.76,20,350,0,50,20,7.2,0,7.27596e-15,22.76,-0,0,0
6955,0,21.06,0,350,0,50,0,0,0,7.27596e-15,21.06,-0,0,0
6956,0,19.36,0,350,0,50,0,0,0,7.27596e-15,19.36,-0,0,0
6957,0,18.48,0,350,0,50,0,0,0,7.27596e-15,18.48,-0,0,0
6958,0,17.6,0,350,0,50,0,0,0,7.27596e-15,17.6,-0,0,0
6959,0,16.73,0,350,0,50,0,0,0,7.27596e-15,16.73,-0,0,0
6960,0,16.49,0,350,0,50,0,0,0,7.27596e-15,16.73,0,0,0
6961,0,16.25,0,350,0,50,0,0,0,7.27596e-15,16.25,-0,0,0
6962,0,16,0,350,0,50,0,0,0,7.27596e-15,16,-0,0,0
6963,0,15.64,0,350,0,50,0,0,0,7.27596e-15,15.64,-0,0,0
6964,0,15.27,45,350,0,50,45,16.2,0,7.27596e-15,15.27,-0,0,0
6965,0,14.91,45,350,0,50,45,16.2,0,7.27596e-15,14.91,-0,0,0
6966,0,16.96,50,350,0,50,50,18,0,7.27596e-15,16.96,-0,0,0
6967,53.48,19.01,70,350,0,135.714,70,25.2,36.2022,7.27596e-15,19.01,-0,0,0
6968,246.6,21.07,70,350,6.71814,350,63.2819,22.7815,157.575,7.27596e-15,21.07,-0,6.71814,0
6969,206.23,22.91,100,350,9.6347,350,90.3653,32.5315,120.926,7.27596e-15,22.91,-0,9.6347,0
6970,711.85,24.75,100,350,53.3989,350,46.6011,16.7764,377.704,7.27596e-15,24.75,-0,53.3989,0
6971,874.43,26.59,100,350,61.6157,350,38.3843,13.8184,425.854,7.27596e-15,26.59,-0,61.6157,0
6972,855.43,26.83,90,350,57.6106,350,32.3894,11.6602,402.348,7.27596e-15,26.83,-0,57.6106,0
6973,786.79,27.07,80,350,54.3437,350,25.6563,9.23628,383.173,7.27596e-15,27.07,-0,54.3437,0
6974,763.32,27.32,47,350,58.0656,350,0,0,405.013,39.8362,338.896,0,47,11.0656
6975,657.19,26.55,53,350,54.7103,350,0,0,385.353,45.9933,330.986,0,53,1.71029
6976,563.98,25.78,79,350,50.4491,350,15.775,6.11059,360.377,0,321.848,12.7759,50.4491,0
6977,54.38,25.02,50,350,0,350,50,18,36.8114,0,25.02,-0,0,0
6978,0,23.38,20,350,0,50,20,7.2,0,0,23.38,-0,0,0
6979,0,21.75,0,350,0,50,0,0,0,0,21.75,-0,0,0
6980,0,20.11,0,350,0,50,0,0,0,0,20.11,-0,0,0
6981,0,19.43,0,350,0,50,0,0,0,0,19.43,-0,0,0
6982,0,18.75,0,350,0,50,0,0,0,0,18.75,-0,0,0
6983,0,18.07,0,350,0,50,0,0,0,0,18.07,-0,0,0
6984,0,17.75,0,350,0,50,0,0,0,0,18.07,0,0,0
6985,0,17.43,0,350,0,50,0,0,0,0,17.43,-0,0,0
6986,0,17.1,0,350,0,50,0,0,0,0,17.1,-0,0,0
6987,0,16.97,0,350,0,50,0,0,0,0,16.97,-0,0,0
6988,0,16.84,45,350,0,50,45,16.2,0,0,16.84,-0,0,0
6989,0,16.71,45,350,0,50,45,16.2,0,0,16.71,-0,0,0
